,content,id,lat,location,lon,time,user,user_id
442,"Animals know this world in ways we never will...may we learn to walk  upon the earth as they do, with clear-eyed st… https://t.co/98F2RHKkwQ",970141979005857792,,"Boston, MA",,2018-03-04 03:40:46,petgriefhelp,36677499
443,Game is back on. Total time lost to rain delay: six minutes.,970139175847477249,,"Boston, MA",,2018-03-04 03:29:38,McFarland_Shawn,751857720
444,☔️ WE'VE GOT (ANOTHER) RAIN DELAY ☔️,970138375184203776,,"Boston, MA",,2018-03-04 03:26:27,McFarland_Shawn,751857720
445,"END 5 | Ole Miss 4, LBSU 3. ""Rain Come Down"" by Vince Staples would be an appropriate song to play now.",970137910547595264,,"Boston, MA",,2018-03-04 03:24:36,McFarland_Shawn,751857720
446,"We've started to get ""last night's game got rained out because of this"" levels of rain here at Blair.",970137699632889856,,"Boston, MA",,2018-03-04 03:23:46,McFarland_Shawn,751857720
447,"Mid 5 | Ole Miss 4, LBSU 3. Rain has begun to fall at Blair Field.",970135828151205890,,"Boston, MA",,2018-03-04 03:16:20,McFarland_Shawn,751857720
448,Jax is wondering why his pee tree is on the ground... things happen overnight jax. #wickednoreastah #rain #winds… https://t.co/YjGpIvxSDC,970135397685657600,,"Boston, MA",,2018-03-04 03:14:37,_Chastelyn_,41918586
453,"@JonBaws mmmm... ""all?""  Not so confident in ""all rain.""",970118709095358464,,"Boston, MA",,2018-03-04 02:08:18,BriEggers,133839618
461,"RT @BU_Tweets: In Brazil, cattle ranching is contributing to the devastating destruction of the country's rain forest.
To combat this, @BUE…",970109686291816449,,"Boston, MA",,2018-03-04 01:32:27,jgeddes85,291432721
465,"We're so quickly ""on to the next.""  If you missed the snow part of yesterday's storm - you may be in luck come Wedn… https://t.co/uG2UUzl8db",970106624290557952,,"Boston, MA",,2018-03-04 01:20:17,BriEggers,133839618
466,Happy no pants Saturday 🎉🎉🎉featuring a boy &amp; his pup 💗 // Pepper HATES the rain so we put her in… https://t.co/Cu3uuDK4T5,970103529275731968,,"Boston, MA",,2018-03-04 01:07:59,jhoumua,92211798
467,RT @sarahwroblewski: Gusty winds and coastal flooding continue tonight... mostly cloudy Sunday with some light rain/snow showers developing…,970102434294091777,,"Boston, MA",,2018-03-04 01:03:38,boston25,19665244
468,Gusty winds and coastal flooding continue tonight... mostly cloudy Sunday with some light rain/snow showers develop… https://t.co/4JTPynOQze,970101331036958720,,"Boston, MA",,2018-03-04 00:59:15,sarahwroblewski,28888320
472,"Good evening Northeastern University! It's 42.0 F and it is raining lightly. Tonight: Overcast, Low: 34 F, chance of rain 20%.",970095472642797568,,"Boston, MA",,2018-03-04 00:35:58,NUWxSTEM,795645416473853954
473,"Good evening Boston College! It's 40.7 F. Tonight: Overcast, Low: 33 F, chance of rain 20%.",970095293999013888,,"Boston, MA",,2018-03-04 00:35:16,BCWxSTEM,3240827367
474,@pantycrusher oh my god rain,970095118865829888,,"Boston, MA",,2018-03-04 00:34:34,moonbounce420,583443717
476,Have you heard ‘Rise’ by Rain on #SoundCloud? #np https://t.co/A1BmO7GVFI,970089080003362822,,"Boston, MA",,2018-03-04 00:10:34,rainisgrowth,949482088335626240
478,When everyone in your Uber starts signing along to Purple Rain #mypeople,970088007884828673,,"Boston, MA",,2018-03-04 00:06:19,vamaehart,378242781
479,Rain killed your vibes last night!?...Come out tonight and enjoy yourself at #DancehallLounge… https://t.co/9Fuf77dJQ8,970086173560463360,,"Boston, MA",,2018-03-03 23:59:01,sterldaperl_rmx,3231083533
481,@virtue2 @Juter0208 Generator for our sump pump csyse basement a swimming pool this noreaster crushed us with rain… https://t.co/RW8yeLT1la,970077593260249089,,"Boston, MA",,2018-03-03 23:24:56,TammyMaul,876662941
482,@EarlMontclair Just finished it to Purple Rain,970077300703268864,,"Boston, MA",,2018-03-03 23:23:46,IRodC,53988558
483,Recap from last night 🔥 the rain dint stop anyone from attending to a full house for my bro… https://t.co/rkxNHJvNUW,970074816442224641,-71.0522,"Boston, MA",42.4099,2018-03-03 23:13:54,djnextlevelny,191994357
484,"Weather now: light rain, 43°F, 14 mph east wind. https://t.co/rWqWgJ3i53",970072641624248321,,"Boston, MA",,2018-03-03 23:05:15,Boston_CP,70291924
486,"@Micolithe Why did it snow, though? I only got rain. I'm north of you.",970070247289032708,,"Boston, MA",,2018-03-03 22:55:44,MonochromeSmile,20390729
490,You start biking in the bright sunny morning and end up in the middle of icy cold rain ...#california weather these days :/,970062795671613440,,"Boston, MA",,2018-03-03 22:26:08,veer_aks,53641295
491,@bazeblackwood This was last night in Northampton. The rain and wind was insane.,970062121655554048,,"Boston, MA",,2018-03-03 22:23:27,JacobWakeUp,14642516
492,@edwardcohen18 I do think we end up with both snow and rain - but exactly where that line is and how much... still not clear.,970061384217251840,,"Boston, MA",,2018-03-03 22:20:31,BriEggers,133839618
498,Maps: Here’s how much rain and snow have fallen across Massachusetts https://t.co/cBmSJbueBa https://t.co/kIhsD0ea3F,970053665393278976,,"Boston, MA",,2018-03-03 21:49:51,CDARealtyGroup,1281247656
499,RT @McCormackMiddle: A little rain couldn’t stop us from heading to Wakanda! #bostonblackpantherchallenge @BostonSchools @SuptChang https:/…,970043606785576961,,"Boston, MA",,2018-03-03 21:09:53,mrvalenzuela1,18564728
500,It was at this point where my rain boots started taking on water. #Dorchester #bostonflooding #bostonweather… https://t.co/lK2K0ugH2q,970037799264116736,,"Boston, MA",,2018-03-03 20:46:48,csann,166048282
501,@growingwisdom It's rain and it will come on Friday or Saturday https://t.co/j0YXi4YLvz,970037710525227009,,"Boston, MA",,2018-03-03 20:46:27,danieljlavoie,770112175
502,@silveriaalison @someone_1958 @wolflayla420 @lynn_maryellen @woodywood1999 @Riopedre31 @EdwinKovatto @kaysintBB… https://t.co/Sn8a7Iogmb,970035732625743873,,"Boston, MA",,2018-03-03 20:38:35,BeantownDoug,760708450401783808
503,"@JoshuaKummins @GoNUbaseball Ah, I thought some local college was borrowing Parsons for the weekend because of the rain!",970034254162821120,,"Boston, MA",,2018-03-03 20:32:43,brodskyme,62347287
504,@JFracci @ReddinJennifer @NickysFriend @JuliaHart923 @kiddle @KimSpores @MonsterFactory3 @Partyof3blog @LAveryBrown… https://t.co/CXAfeW9WdT,970034196872880131,,"Boston, MA",,2018-03-03 20:32:29,Angelab0424,2774882008
505,Rain on me (intro) @brysontiller ❤️,970034159304486912,,"Boston, MA",,2018-03-03 20:32:20,Spanishfly_PYT,807685243650134016
508,"Weather now: light rain, 44°F, 24 mph north-northeast wind. https://t.co/rWqWgJ3i53",970026598694096897,,"Boston, MA",,2018-03-03 20:02:18,Boston_CP,70291924
511,"RT @6one7events: Rain or shine, STATUS Saturday’s is the place to be!! Leave your powerless houses and come party with us!! #6one7 https://…",970024290262405120,,"Boston, MA",,2018-03-03 19:53:07,ILMADIK,493292359
513,@ayepee_ Happened to me yesterday with Blue Ivy ! Had to literally get on my knees in the rain and take the branch out 😩,970022437118242817,,"Boston, MA",,2018-03-03 19:45:45,_MsAmado,100297756
514,"Rain or shine, STATUS Saturday’s is the place to be!! Leave your powerless houses and come party with us!! #6one7 https://t.co/PBVKj8CGnu",970022429501394945,,"Boston, MA",,2018-03-03 19:45:43,6one7events,456081108
515,This is how we roll in Brooklyn...Rain/Snow/Sun or Shine!!! https://t.co/Tp7Wxpsoos,970019512455065600,,"Boston, MA",,2018-03-03 19:34:08,Damian_Waugh,913392320
525,March Nor'easter: How much rain fell in your neighborhood? https://t.co/v3v0FC3vOX https://t.co/hxYn0DC7DU,970011194500231174,,"Boston, MA",,2018-03-03 19:01:05,WCVB,21419504
527,@MJVentrice Could it be rain at the coast once again?,970010222147375114,,"Boston, MA",,2018-03-03 18:57:13,20YearDynasty,875395496797511680
530,@JackieNBCBoston @NECN 'Someone left the girl out in the rain' https://t.co/Vs0hBmCa4A,970004681022935040,,"Boston, MA",,2018-03-03 18:35:12,drawinpixels,72346556
534,@Allyallpgh @sheilamurphybos Me too! I admit I ❤️’d this song. Smurf has the best collection of concert tee’s ever.… https://t.co/Ow4PaqEgoX,970002293075693568,,"Boston, MA",,2018-03-03 18:25:43,Grateful24x7,552849523
537,"Videos: Nor’easter floods coastal areas as it lashes Massachusetts with wind, rain https://t.co/fcXFUaxaFa https://t.co/A5lzSHE9IL",970000845524922368,,"Boston, MA",,2018-03-03 18:19:57,BostonDotCom,14602259
538,"Two inches of torrential wind driven rain yesterday and my basement is totally dry. 

I am a hereby claim ninth lev… https://t.co/UmSdVezwe7",970000707603623937,,"Boston, MA",,2018-03-03 18:19:25,randomuserid,234224004
539,@mexmama71 We call the storms Nor’easters. They're common but usually include snow. The rain caused lots of fooding.,969999953471950849,,"Boston, MA",,2018-03-03 18:16:25,nwsltrMe,2784963250
540,@fli_ght theres no rain anymore just wind,969999033816231936,,"Boston, MA",,2018-03-03 18:12:46,Dare_Stats,867421146
545,"Weather now: light rain, 43°F, 29 mph north-northeast wind. https://t.co/rWqWgJ3i53",969995908032147457,,"Boston, MA",,2018-03-03 18:00:20,Boston_CP,70291924
546,High wind and rain storm caused me to lose power at 5:30PM yesterday. This is longest outage ever at this house. Th… https://t.co/1Aiv5ULL7C,969994523207258113,,"Boston, MA",,2018-03-03 17:54:50,nwsltrMe,2784963250
547,Florida is basically making it rain 👌🏼s,969994429607137284,,"Boston, MA",,2018-03-03 17:54:28,lauramaggie,17065654
551,The #flooding at #LongWharf and along the #Harborwalk is less severe today but all the more striking without the ra… https://t.co/PyLX5tahrF,969991694962905088,,"Boston, MA",,2018-03-03 17:43:36,ferryfaerie,855104027486453764
556,State of emergency declared as power remains out for hundreds of thousands https://t.co/aUFrDGzguB,969985985638490112,,"Boston, MA",,2018-03-03 17:20:55,ShaunWCVB,67384652
558,So grateful we had trees removed last week. The Nor’easter winds were frightening. Sad to see this today. My though… https://t.co/F4To1vC6EZ,969985338658754561,,"Boston, MA",,2018-03-03 17:18:20,audaciouslife,2955078135
559,So grateful we had trees removed last week. The Nor’easter winds were frightening. Sad to see this today. My though… https://t.co/mXZx8jsvZW,969985335806619650,,"Boston, MA",,2018-03-03 17:18:20,StephGetsSocial,122493098
560,African Americans in their 40s-60s—Prince’s “Purple Rain” generation—have been especially hard hit by opioid overdo… https://t.co/TRCYROPPRN,969984271267106817,,"Boston, MA",,2018-03-03 17:14:06,JoeWrightMD,92198605
562,I’m not sure what all these complaints about the weather are for. Yesterday’s sideways rain did wonders for washing my truck.,969982570615201797,,"Boston, MA",,2018-03-03 17:07:20,stevemorin_dev,20736050
563,"MWA-HA-HA-HA-HA... 😈

More is coming! This is around Wednesday of next week. Rain looking likely near the coast, sn… https://t.co/9H01yzDIoI",969981916136005634,,"Boston, MA",,2018-03-03 17:04:44,MatthewCappucci,2579614256
564,"What would have happened if it all that rain were snow?
 https://t.co/yzf9ZvWfDu https://t.co/ppmc20LaQp",969981015291768833,,"Boston, MA",,2018-03-03 17:01:10,BostonDotCom,14602259
565,"Weather now: light rain, 43°F, 22 mph north-northeast wind. https://t.co/rWqWgJ3i53",969980547790458881,,"Boston, MA",,2018-03-03 16:59:18,Boston_CP,70291924
566,"Sun is just starting to make a cameo appearance right now. After 24 hours of pelting rain and howling wind, I'll take it.",969978644654325760,,"Boston, MA",,2018-03-03 16:51:44,manga_critic,32206777
567,RT @WCVB: March Nor'easter: How much rain fell in your neighborhood? https://t.co/11HEQH317X https://t.co/9zyiVhQ2rf,969977220499468289,,"Boston, MA",,2018-03-03 16:46:05,MyBostonNews,816120182817128449
568,"Lots critique the environment being the base of development, centering people first, which should never be separate… https://t.co/U5Ob2uqJp5",969976805854728194,,"Boston, MA",,2018-03-03 16:44:26,gcorbera18,2273871241
570,March Nor'easter: How much rain fell in your neighborhood? https://t.co/11HEQH317X https://t.co/9zyiVhQ2rf,969975709899698176,,"Boston, MA",,2018-03-03 16:40:05,WCVB,21419504
572,What would have happened if it all that rain were snow? https://t.co/8WqhwajKTI https://t.co/TmdrbNxpwM,969974878983131142,,"Boston, MA",,2018-03-03 16:36:47,boston_informer,297957512
575,Who Had The Most Rain From The March 2 Nor’Easter? https://t.co/jHLHajbMBd #Cambridge,969972652134707200,,"Boston, MA",,2018-03-03 16:27:56,mike_truman,304117589
576,Has quickly turned back to rain,969971894635155457,,"Boston, MA",,2018-03-03 16:24:55,cmohollaaa,236240735
581,@demilove Hi Doug! Thanks for joining us!  #italianFWT lots of rain and heavy winds yesterday,969968411919962113,,"Boston, MA",,2018-03-03 16:11:05,VinoTravels21,539960405
584,"Outside my house right now:
- More wind than rain
- More cars than boats",969966056260415488,,"Boston, MA",,2018-03-03 16:01:43,HenrySantoro,18728367
585,"Best Top Safety Feature
Smart Headlights
The conditions on roads are constantly changing — especially here in New E… https://t.co/SvlfclH8Ko",969965830082572288,,"Boston, MA",,2018-03-03 16:00:49,carrepairexpert,789153080558444544
589,"@CONWAYIII oh today there's no more rain today; yesterday was pretty horrendous, though; the house was literally sh… https://t.co/wpHkML3mVR",969961247973281792,,"Boston, MA",,2018-03-03 15:42:37,thejjmg,73254800
590,"@Chopblock33 Just an incredible rain storm...how about that 5.7"" East Bridgewater!!  Looks more like a snow total",969961096898637826,,"Boston, MA",,2018-03-03 15:42:01,JBrewerBoston25,36086969
594,"Stay safe! Strong tides, rain &amp; wind will continue to hit Boston and coastal Massachusetts through Saturday afterno… https://t.co/juDK6h9Pls",969958176060821507,,"Boston, MA",,2018-03-03 15:30:24,BostonNeighbor,126012617
595,@xoxmaryb We're only supposed to get rain,969957800720945152,,"Boston, MA",,2018-03-03 15:28:55,savestheday91,28927932
596,"The weather ain't got no name Where the hell you think Hurricane Harvey from? These people control the rain, these… https://t.co/0ERoAgBRq3",969956775695929344,,"Boston, MA",,2018-03-03 15:24:50,alondrasjournal,773914845561446400
603,"Yesterday, as I looked at this photo I took of @De @DeGournayLtd wallpaper, with the wind howling and the rain blow… https://t.co/Pon703TqOu",969953684934324224,,"Boston, MA",,2018-03-03 15:12:34,WilsonKelseyD,137714880
604,"@SteveAlaric @CarolynEmerick @cast_or77 Oh come on, you know when Sarah starts singing, people will make it rain.

https://t.co/Vy3KQX5kI8",969953246382055427,,"Boston, MA",,2018-03-03 15:10:49,ramsey_michael,370505597
605,"Now: ""The Rain Is Out"" by Gloria",969953224886276096,,"Boston, MA",,2018-03-03 15:10:44,RadioBDCMusic,960847416
606,Too much damm rain,969952255100276737,,"Boston, MA",,2018-03-03 15:06:53,cuttypang1,878007044
607,"At least six dead as nor’easter slams East Coast with violent wind, rain, snow and floods https://t.co/iINsCoZXpU",969950892593164289,,"Boston, MA",,2018-03-03 15:01:28,Leesplez,281698957
608,"@johndoh12 No snow here, it was all rain. Flakes in the air last night but nothing stuck. I’m not near the water so… https://t.co/uaC4GM8Cd4",969950890093371394,,"Boston, MA",,2018-03-03 15:01:27,chestnuthell,47534846
609,"@growingwisdom Wow shocker: March weather is going to be awful. Remember last year when March was record cold, foll… https://t.co/o6DdfRMIqT",969949150023430147,,"Boston, MA",,2018-03-03 14:54:32,danieljlavoie,770112175
615,"Nor’easter slams East Coast with violent winds, heavy rain; scores lose power https://t.co/dWa2CUyaxp",969945061923450880,,"Boston, MA",,2018-03-03 14:38:18,seamus_winger,31054874
616,@ArceEira Will do.just lots of rain and wind.not too cold. Spring is coming!,969944992134377473,,"Boston, MA",,2018-03-03 14:38:01,BrianKemmett,1436322770
618,@ReddinJennifer @NickysFriend @JuliaHart923 @kiddle @JFracci @KimSpores @MonsterFactory3 @Partyof3blog @LAveryBrown… https://t.co/2IuEFKhBLa,969942951769100288,,"Boston, MA",,2018-03-03 14:29:55,Angelab0424,2774882008
620,A large tree has up-rooted onto a home on Commercial St in #Whitman due to the heavy wind and rain; completely crus… https://t.co/JKYHzuugEB,969941805235167232,,"Boston, MA",,2018-03-03 14:25:21,Brian_Mic,47788196
621,A large tree has up-rooted onto a home on Commercial St in #Whitman due to the heavy wind and rain; completely crus… https://t.co/OcsDSxNom1,969941712952053761,,"Boston, MA",,2018-03-03 14:24:59,deskon7,97300966
622,"RT @SnowDayBoston: As we recover from this most recent storm, we look ahead to the next potential for school-impacting weather. 

Another n…",969938739601592320,,"Boston, MA",,2018-03-03 14:13:10,StephTheBlogger,22535370
625,"As we recover from this most recent storm, we look ahead to the next potential for school-impacting weather. 

Anot… https://t.co/pOqJfrg8ll",969937056506970119,,"Boston, MA",,2018-03-03 14:06:29,SnowDayBoston,2385285175
626,"Great news photos of noreaster batters Massachusetts with violent winds, rain. rescues made ..Faith Ninivaggi… https://t.co/aSTlV0vP7I",969936547658240000,,"Boston, MA",,2018-03-03 14:04:28,Boston_CP,70291924
627,Good morning #BostonUSA -- another day of rain and wind from #WinterStormRiley. Grab those umbrellas and stay safe!… https://t.co/Mrmw2eYKOZ,969935427120459777,,"Boston, MA",,2018-03-03 14:00:01,VisitBoston,33580079
628,"Weather now: light rain, 39°F, 16 mph north wind. https://t.co/rWqWgJ3i53",969934424983982082,,"Boston, MA",,2018-03-03 13:56:02,Boston_CP,70291924
631,Driving to work this morning it looked like we had a damn hurricane.. the rain be doing us dirty,969932511877976064,,"Boston, MA",,2018-03-03 13:48:25,citygvrl,285129076
632,"6 or 7 trees down on one home in #Sandwich @Kerri7News giving us a live look at the damage. She says she's 5'4"" and… https://t.co/H1aOXVlADV",969932396605902848,,"Boston, MA",,2018-03-03 13:47:58,AmakaUbakaTV,728245850581966848
634,Brand New Music @jackperkinsdte  “Rain Down On Me” OUT NOW! https://t.co/soDMpsUBw7 #Songs #RecordLabel #Spotify #Music #Artist #BentleyGang,969931672341962758,,"Boston, MA",,2018-03-03 13:45:05,BGODRDIO,4288866617
635,RT @BostonDotCom: Maps: Here’s how much rain and snow have fallen across Massachusetts so far https://t.co/Z9RpkLY2fX https://t.co/gA8SDrfK…,969931440887619584,,"Boston, MA",,2018-03-03 13:44:10,Harborkeepers,729300381424037888
637,Maps: Here’s how much rain and snow have fallen across Massachusetts https://t.co/YA6BD10u0v https://t.co/AewEDu5l7C,969929156409602048,,"Boston, MA",,2018-03-03 13:35:05,boston_informer,297957512
638,Maps: Here’s how much rain and snow have fallen across Massachusetts so far https://t.co/Z9RpkLY2fX https://t.co/gA8SDrfKuF,969929151951056896,,"Boston, MA",,2018-03-03 13:35:04,BostonDotCom,14602259
639,"Now playing Rangell, Nelson - Rain Forest on https://t.co/3HDFf2rMsJ",969928019174445056,,"Boston, MA",,2018-03-03 13:30:34,wjmxradioboston,2812262455
640,"Rain totals, wind gust highs during Friday's storm https://t.co/2HJG230fdy https://t.co/zoj4Peuu7i",969927933858123777,,"Boston, MA",,2018-03-03 13:30:14,boston25,19665244
643,"Still some urban flooding, and large puddles on the roadways left over from heavy rain yesterday. Most of eastern &amp;… https://t.co/3hbyHt5UAO",969925352796622848,,"Boston, MA",,2018-03-03 13:19:59,WrenClair7,3235429686
644,Why be blown away by wind and rain when you could be blown away by Helena Collins Multi Award Winning SFM... https://t.co/fhjxWZiYlq,969924813212061696,,"Boston, MA",,2018-03-03 13:17:50,LifeInSynergy,26841014
645,@huberw @MagnifyBrewing You got snow!?! Lucky we got all rain.,969924288919867393,,"Boston, MA",,2018-03-03 13:15:45,jfrappier,15737988
646,Noreaster And Storm Riley Historic Floods Snow Rain New York NYC Boston East Coast Winter Storm – Boston Video… https://t.co/h3hdlmnK4g,969921924150321152,,"Boston, MA",,2018-03-03 13:06:21,boston_informer,297957512
648,"Mother Nature is a true Mother! Wind and rain caused some serious havoc to our house, ripped our… https://t.co/QdjLXGuwyN",969919936448446464,,"Boston, MA",,2018-03-03 12:58:27,QueenBMona,281203655
650,"Weather now: light rain, 39°F, 21 mph north wind. https://t.co/rWqWgJ3i53",969919158111690752,,"Boston, MA",,2018-03-03 12:55:22,Boston_CP,70291924
652,Who Had The Most Rain From The March 2 Nor’Easter? https://t.co/EidBZYXM6c https://t.co/YbJmVkODBT,969914562228211712,,"Boston, MA",,2018-03-03 12:37:06,boston_informer,297957512
653,Who Had The Most Rain From The March 2 Nor’Easter? https://t.co/neuKj0h57V,969914425162465280,,"Boston, MA",,2018-03-03 12:36:33,wbz,16334139
654,"Most of the rain and snow is done, but the wind is not, and coastal flooding remains a concern today. All the lates… https://t.co/waGsPvfc2I",969912836595044354,,"Boston, MA",,2018-03-03 12:30:15,NBC10Boston,4746090250
656,"@AccessibleJoe All is well at my house. It's still pretty windy, but nothing like yesterday, and the rain has stopped.",969910300064575489,,"Boston, MA",,2018-03-03 12:20:10,sarahebourne,16010789
659,Monster nor'easter pummels East Coast; at least 7 dead - ABC News - https://t.co/nkRmmOk3bN via @ABC climate change… https://t.co/i5l30jyDlA,969907204479471616,,"Boston, MA",,2018-03-03 12:07:52,lmcameron1313,785220043822866432
661,AM Rain/Snow Showers/Wind today! With a high of 43F and a low of 35F. https://t.co/f3mSW5cU0j,969905345299668992,,"Boston, MA",,2018-03-03 12:00:28,KitteryRd,705193974059900929
662,@Rilespuss Going to make it rain!,969905273262497792,,"Boston, MA",,2018-03-03 12:00:11,EG27AG45,132382037
665,"This is what it looks like this morning in the Back bay neighborhood of Boston. Besides the swirling rain, no flood… https://t.co/8rV0WWJXvB",969899674290343938,,"Boston, MA",,2018-03-03 11:37:56,RareRead,1392996326
667,"@mfh1957 Just rain and wind, no snow lol.",969896320596107264,,"Boston, MA",,2018-03-03 11:24:37,spcspcwriter,910171155922898944
669,@FMBRedemption A dud. Same here all it did was rain.,969892132524871680,,"Boston, MA",,2018-03-03 11:07:58,spcspcwriter,910171155922898944
673,"Some updated rain reports coming in now, small streams flooding in Norfolk &amp; #Plymouth counties. @boston25 https://t.co/mmeOVlhI7e",969888284594835456,,"Boston, MA",,2018-03-03 10:52:41,JBrewerBoston25,36086969
676,LIVE: Warnings as towns cut off and ice moves in https://t.co/ENL9wxuWid,969886205050540033,,"Boston, MA",,2018-03-03 10:44:25,ZaqsSports,960187746995392512
682,"4-6"" of rain in parts of SE MA yesterday!  1-3"" elsewhere https://t.co/qvAEkRmpA4",969879528041525248,,"Boston, MA",,2018-03-03 10:17:53,TerryWBZ,48377323
683,NOW PLAYING https://t.co/UeiODupnDv Rain In The Summertime by The Alarm DON'T MISS OUR TALK at NIGHT SHOWS https://t.co/mRdz3wYT9p,969877900085350400,,"Boston, MA",,2018-03-03 10:11:25,armedradio1,1401343195
685,"I completely get this map of our Nor'easter's wind pattern: 1 tree fell north-to-south on my house 4pm-ish, then an… https://t.co/AmRQtf7jc6",969868922366365697,,"Boston, MA",,2018-03-03 09:35:45,LizLytleIsaac,1246381273
686,"US East Coast Pounded by Storm Bringing Rain, Snow, Wind https://t.co/CRwnLDdadi https://t.co/lQggqNKvqO",969863171392536577,,"Boston, MA",,2018-03-03 09:12:53,TimesofBoston,951816118573916162
688,@Hearmeoutstudio The way it sounds you’d think the rain was still coming down crazy.,969843182069567488,,"Boston, MA",,2018-03-03 07:53:28,shikorina__,3013929461
689,Hey my friend. hope all is good with you. had a min flood in my room due to all the rain. @ColleenB123,969832718690332672,,"Boston, MA",,2018-03-03 07:11:53,BostonNic86,2565597547
691,"Weather now: light rain, 41°F, 16 mph north wind. https://t.co/rWqWgJ3i53",969826978818940929,,"Boston, MA",,2018-03-03 06:49:04,Boston_CP,70291924
693,"@AGuyIsNoOne Acha sorry, Y axis is Sensibility, speed &amp; skill level and X-axis is 'increase in rain'",969825633139412993,,"Boston, MA",,2018-03-03 06:43:44,vrushabh4,153738202
695,"@Amadeusivan @SammyTheBoxer We are ok, 👌🏻 Yes it was very strong storm. Heavy rain today and strong winds tonight a… https://t.co/FWvsmpNws8",969823344815149057,,"Boston, MA",,2018-03-03 06:34:38,ChihuaWanda,177247902
696,Quick shout out to @EversourceMA and their crews for working in rain and bad winds to get as many people’/ power ba… https://t.co/Z1A9UxUMdD,969823171858894848,,"Boston, MA",,2018-03-03 06:33:57,clamacc4,834558738979758080
698,"High today 43.3 F at 12:50 PM, low 35.5 F at 10:22 PM. It rained 4.00 in today (669 min) with max rain rate of 25.04 in/hr at 2:26 PM.",969820338132529152,,"Boston, MA",,2018-03-03 06:22:41,NUWxSTEM,795645416473853954
699,"High today 41.8 F at 1:01 PM, low 34.3 F at 9:47 PM. It rained 1.86 in today (979 min) with max rain rate of 52.36 in/hr at 6:50 PM.",969820178501554177,,"Boston, MA",,2018-03-03 06:22:03,BCWxSTEM,3240827367
702,Shadows in the rain. #photography #photojournalism #igersboston #igersusa #igersamerica #ig_america… https://t.co/9G5IjIgeu0,969817540745744384,,"Boston, MA",,2018-03-03 06:11:34,keithbedford,28717737
704,"Keep an eye on the TOR/WAS Total tomrorow. Currently at 6 for the outdoor game(Annapolis, Maryland). The east coast… https://t.co/dHuiM7rJWc",969812625352679424,,"Boston, MA",,2018-03-03 05:52:02,themikeypick,3685266858
705,Rain Zulu Spear Zulu Spear - Rain,969810613189922816,,"Boston, MA",,2018-03-03 05:44:03,Groovasmique,810636042483224576
706,Y’all my dorm really has me out in the rain and snow because someone pulled a fire alarm,969807729228427265,,"Boston, MA",,2018-03-03 05:32:35,xpolaroidlouis,793598118969348096
707,I asked for rain not windy rain https://t.co/DaCko1HItt,969807224947314689,,"Boston, MA",,2018-03-03 05:30:35,KBall30,3355366229
709,@Karoli Did you see the one from last week where he went up the stairs with his umbrella leaving Baron and Melania in the rain? Nice.,969802160878874624,,"Boston, MA",,2018-03-03 05:10:27,realitybypamela,11927502
713,"RT @BostonSprtsNews: New England getting hit by Nor-Easter! We have rain!
Be safe on the roads! 

HIGH WIND WARNING REMAINS IN EFFECT FROM…",969798180140474368,,"Boston, MA",,2018-03-03 04:54:38,RoseDucharme,33341636
714,@UnrealGamer6 It’s unreal. Rain all day and now snow. Power is also out.,969796862457925632,,"Boston, MA",,2018-03-03 04:49:24,TheFansPodcast,1284803784
715,@KimRathbone @sheilamurphybos @curlsywhirl @KeepinItChereal @algallo5 @RealKimHauser @doreenbussey @BrooklynNashie… https://t.co/cFVPPqnoze,969796854601998336,,"Boston, MA",,2018-03-03 04:49:22,Grateful24x7,552849523
716,"Listen. We can grab a drink of water. [Jokes.] Nah, but why don't we take a rain check on the drinks and that way I… https://t.co/TFhp7WPxXE",969796343303757824,,"Boston, MA",,2018-03-03 04:47:20,IvoryCavalier,2959384099
717,"Weather now: light rain and snow, 37°F, 17 mph north wind. https://t.co/rWqWgJ3i53",969796285967552512,,"Boston, MA",,2018-03-03 04:47:07,Boston_CP,70291924
719,"Stay safe &amp; prepared as the rain &amp; wind continue, especially as we approach high tide at 11:46 p.m. Storm &amp; flood p… https://t.co/ItI8BIvnzJ",969795020952752128,,"Boston, MA",,2018-03-03 04:42:05,mike_truman,304117589
727,"@ThoughtsOnGD I've never seen Phil forget Box of Rain before, must have rehearsed the gun rap instead",969792521860800513,,"Boston, MA",,2018-03-03 04:32:09,21stCenturyDead,716774302721437697
729,I lost my tracer backpack clip in the rain,969792149633019904,,"Boston, MA",,2018-03-03 04:30:40,v0xtheriot,55463249
730,"Box of Rain
#BobbyandPhil #philandbob",969791886553645056,,"Boston, MA",,2018-03-03 04:29:38,21stCenturyDead,716774302721437697
732,@freshnewengland Rain stopped &amp; watched neighbor trying to coax his bulldog to take a stroll in the howling wind.,969791267960967168,,"Boston, MA",,2018-03-03 04:27:10,chipsy231,222552743
734,@wire2wre Break from the rain but the metal street cleaning signs in front of the house are shaking like crazy.,969790988435718144,,"Boston, MA",,2018-03-03 04:26:04,chipsy231,222552743
738,"@ObiWannabe_BA Perfect encore, run those hippies out in the cold rain and snow",969788589700763648,,"Boston, MA",,2018-03-03 04:16:32,21stCenturyDead,716774302721437697
740,"Stay safe &amp; prepared as the rain &amp; wind continue, especially as we approach high tide at 11:46 p.m. Storm &amp; flood p… https://t.co/3kR0yKMpPg",969788225475764224,,"Boston, MA",,2018-03-03 04:15:05,CityOfBoston,124455872
